year,state_po,county,latitude,longitude
2016,AR,Drew,33.5716907,-91.71609690000001
2016,AR,Faulkner,35.147085100000005,-92.3219053
2016,AR,Franklin,35.5110075,-93.88648470000001
2016,AR,Fulton,36.378398100000005,-91.8110982
2016,AR,Garland,34.548894399999995,-93.18385390000002
2016,AR,Grant,10000.0,10000.0
2016,AR,Greene,36.091803000000006,-90.5778883
2016,AR,Hempstead,33.69493189999999,-93.6929825
2016,AR,Hot Spring,34.295635100000005,-92.90057420000001
2016,AR,Howard,34.0744088,-93.97457759999999
2016,AR,Independence,35.718344,-91.55326
2016,AR,Izard,36.0832532,-91.8894787
2016,AR,Jackson,10000.0,10000.0
2016,AR,Jefferson,39.2954767,-77.8782587
2016,AR,Johnson,35.56006970000001,-93.4550108
2016,AR,Lafayette,33.1821484,-93.5972459
2016,AR,Lawrence,36.00782120000001,-91.1655476
2016,AR,Lee,34.7836833,-90.77596190000001
2016,AR,Lincoln,10000.0,10000.0
2016,AR,Little River,33.69687929999999,-94.20653979999999
2016,AR,Logan,37.80246029999999,-81.9284776
2016,AR,Lonoke,34.741440399999995,-91.862792
2016,AR,Madison,35.9728095,-93.75890240000001
2016,AR,Marion,10000.0,10000.0
2016,AR,Miller,33.2766729,-93.9214795
2016,AR,Mississippi,35.7547987,-90.0875933
2016,AR,Monroe,34.6778982,-91.2289578
2016,AR,Montgomery,34.5218805,-93.65082340000001
2016,AR,Nevada,33.6413476,-93.3055491
2016,AR,Newton,35.918468,-93.2273047
2016,AR,Ouachita,33.5680929,-92.9355875
2016,AR,Perry,34.9616474,-92.87575140000001
2016,AR,Phillips,34.4427373,-90.8331287
2016,AR,Pike,34.1435885,-93.64289659999999
2016,AR,Poinsett,35.573018299999994,-90.6717121
2016,AR,Polk,34.4995799,-94.23971159999999
2016,AR,Pope,35.453866999999995,-93.0498623
2016,AR,Prairie,34.8105247,-91.5751148
2016,AR,Pulaski,34.755016600000005,-92.3003472
2016,AR,Randolph,10000.0,10000.0
2016,AR,St. Francis,35.0153956,-90.72631940000001
2016,AR,Saline,34.6021249,-92.6542869
2016,AR,Scott,34.8469384,-94.0431714
2016,AR,Searcy,35.250640600000004,-91.7362488
2016,AR,Sebastian,35.1770785,-94.2654285
2016,AR,Sevier,33.98678579999999,-94.243888
2016,AR,Sharp,36.1344424,-91.4930274
2016,AR,Stone,35.8317159,-92.1747633
2016,AR,Union,33.16373660000001,-92.6171029
2016,AR,Van Buren,35.44441415,-94.35091426896909
2016,AR,Washington,35.9672625,-94.2280656
2016,AR,White,35.246304200000004,-91.71696870000001
2016,AR,Woodruff,35.171457399999994,-91.22298509999999
2016,AR,Yell,34.99060720000001,-93.4283105
2016,CA,Alameda,37.7652076,-122.2416355
2016,CA,Alpine,34.5391583,-118.1064611
2016,CA,Amador,38.449089,-120.59110179999999
2016,CA,Butte,39.6519275,-121.58584440000001
2016,CA,Calaveras,38.255818100000006,-120.49814920000001
2016,CA,Colusa,39.1465578,-122.22095630000001
2016,CA,Contra Costa,37.9034806,-121.9175345
2016,CA,Del Norte,41.7261767,-123.91328
2016,CA,El Dorado,38.75741370000001,-120.5276129
2016,CA,Fresno,36.7295295,-119.708861260756
2016,CA,Glenn,39.5912766,-122.3778662
2016,CA,Humboldt,40.5997415,-123.89977340000002
2016,CA,Imperial,33.0305487,-115.3595666
2016,CA,Inyo,36.5595325,-117.4074712
2016,CA,Kern,35.3145701,-118.7538222
2016,CA,Kings,36.0784807,-119.7956342
2016,CA,Lake,39.050541100000004,-122.77765559999999
2016,CA,Lassen,40.7685579,-120.730998
2016,CA,Los Angeles,34.0536909,-118.2427666
2016,CA,Madera,37.171626399999994,-119.77379909999999
2016,CA,Marin,38.0409144,-122.61996380000001
2016,CA,Mariposa,37.570147999999996,-119.90365919999999
2016,CA,Mendocino,39.3116185,-123.82614349757601
2016,CA,Merced,37.3029568,-120.48432690000001
2016,CA,Modoc,41.5450487,-120.74359979999998
2016,CA,Mono,37.9533927,-118.9398758
2016,CA,Monterey,36.223107899999995,-121.38774280000001
2016,CA,Napa,38.2971367,-122.28552930000001
2016,CA,Nevada,45.0926585,6.07101971587944
2016,CA,Orange,33.787256799999994,-117.8503088
2016,CA,Placer,39.1012064,-120.7650606
2016,CA,Plumas,39.943098799999994,-120.8059521
2016,CA,Riverside,33.953354600000004,-117.39616229999999
2016,CA,Sacramento,38.5815719,-121.49439960000001
2016,CA,San Benito,36.6248089,-121.1177379
2016,CA,San Bernardino,34.1083449,-117.2897652
2016,CA,San Diego,32.7174209,-117.16277140000001
2016,CA,San Francisco,37.779280799999995,-122.4192363
2016,CA,San Joaquin,37.9372901,-121.2773719
2016,CA,San Luis Obispo,35.2827525,-120.6596156
2016,CA,San Mateo,37.496904,-122.33305729999998
2016,CA,Santa Barbara,34.4221319,-119.7026673
2016,CA,Santa Clara,37.35411320000001,-121.95517439999999
2016,CA,Santa Cruz,36.9749416,-122.0285259
2016,CA,Shasta,40.7965121,-121.99791940000001
2016,CA,Sierra,39.5849065,-120.5305731
2016,CA,Siskiyou,41.5007223,-122.544354147521
2016,CA,Solano,38.2218938,-121.9163555
2016,CA,Sonoma,38.511080299999996,-122.8473388
2016,CA,Stanislaus,37.550087100000006,-121.0501425
2016,CA,Sutter,38.9509675,-121.697088
2016,CA,Tehama,40.125133399999996,-122.20155290000001
2016,CA,Trinity,40.6053256,-123.171268
2016,CA,Tulare,36.2516475,-118.85258300000001
2016,CA,Tuolumne,38.056944,-119.9919351
2016,CA,Ventura,34.343649,-119.29517101050399
2016,CA,Yolo,38.718454200000004,-121.9059001
2016,CA,Yuba,39.283975500000004,-121.3556818
2016,CO,Adams,39.8714085,-104.27013740000001
2016,CO,Alamosa,37.469877000000004,-105.86960090000001
2016,CO,Arapahoe,39.6416781,-104.36285670000001
2016,CO,Archuleta,37.199599299999996,-107.08424790000001
2016,CO,Baca,37.3147687,-102.5770885
2016,CO,Bent,37.9421152,-103.0964287
2016,CO,Boulder,40.0149856,-105.2705456
2016,CO,Broomfield,39.937989200000004,-105.0587294
2016,CO,Chaffee,38.7413025,-106.1825012
2016,CO,Cheyenne,38.830723299999995,-102.6177692
2016,CO,Clear Creek,39.675459100000005,-105.64353490000002
2016,CO,Conejos,37.1851939,-106.1655431
2016,CO,Costilla,37.2367948,-105.4182008
2016,CO,Crowley,38.3394806,-103.8263042
2016,CO,Custer,38.10729620000001,-105.3543375
2016,CO,Delta,38.74361210000001,-108.0729172
2016,CO,Denver,39.7348381,-104.9653271
2016,CO,Dolores,37.7524811,-108.4596087
2016,CO,Douglas,39.342043700000005,-104.94689450000001
2016,CO,Eagle,39.6161124,-106.71728440000001
2016,CO,Elbert,39.3138822,-104.0868973
2016,CO,El Paso,38.8287435,-104.5253456
2016,CO,Fremont,38.4692006,-105.4328622
2016,CO,Garfield,39.5462048,-107.87761440000001
2016,CO,Gilpin,39.8586654,-105.5025219
2016,CO,Grand,40.0990074,-106.13669660000001
2016,CO,Gunnison,38.5458246,-106.9253207
2016,CO,Hinsdale,37.813681,-107.3304179
2016,CO,Huerfano,37.701398299999994,-105.0218531
2016,CO,Jackson,40.6531945,-106.3447246
2016,CO,Jefferson,39.5699803,-105.2561919
2016,CO,Kiowa,38.4411214,-102.76284759999999
2016,CO,Kit Carson,39.3080613,-102.62075
2016,CO,Lake,39.2056525,-106.342801
2016,CO,La Plata,37.2889732,-107.85390290000001
2016,CO,Larimer,40.6810174,-105.47269070000002
2016,CO,Las Animas,37.309662599999996,-104.05914270000001
2016,CO,Lincoln,38.920829600000005,-103.4885462
2016,CO,Logan,40.7250975,-103.12213790000001
2016,CO,Mesa,39.0589084,-108.565996
2016,CO,Mineral,37.6584133,-106.9311267
2016,CO,Moffat,40.6083135,-108.25234499999999
2016,CO,Montezuma,37.347654600000006,-108.62608490000001
2016,CO,Montrose,38.4781927,-107.8762771
2016,CO,Morgan,40.240762100000005,-103.8225695
2016,CO,Otero,37.8872079,-103.74152679999999
2016,CO,Ouray,38.146044,-107.7414887
2016,CO,Park,39.1089299,-105.75616389999999
2016,CO,Phillips,40.5888329,-102.3701723
2016,CO,Pitkin,39.2037774,-106.86953319999999
2016,CO,Prowers,37.9455797,-102.41307929999999
2016,CO,Pueblo,10000.0,10000.0
2016,CO,Rio Blanco,39.9847294,-108.18077790000001
2016,CO,Rio Grande,37.5668223,-106.3832155
2016,CO,Routt,40.451437299999995,-106.97240719999999
2016,CO,Saguache,38.0945348,-106.3563372
2016,CO,San Juan,37.7633081,-107.64955079999999
2016,CO,San Miguel,37.96345975,-108.411848160853
2016,CO,Sedgwick,40.8698595,-102.3777262
2016,CO,Summit,39.6070951,-106.0636654
2016,CO,Teller,38.889575,-105.17973070000001
2016,CO,Washington,39.9017011,-103.1521676
2016,CO,Weld,40.5632344,-104.48352870000001
2016,CO,Yuma,40.0163487,-102.458253
2016,CT,Fairfield,41.1394041,-73.25615895134291
2016,CT,Hartford,41.764582,-72.6908547
2016,CT,Litchfield,41.767249,-73.25430490000001
2016,CT,Middlesex,41.451081099999996,-72.5528113
2016,CT,New Haven,41.3082138,-72.92505179999999
2016,CT,New London,41.3556187,-72.0997804
2016,CT,Tolland,41.818446,-72.3562252
2016,CT,Windham,41.8208345,-72.00512009999998
2016,DE,Kent,39.1156908,-75.4841394
2016,DE,New Castle,39.66205720000001,-75.5663132
2016,DE,Sussex,38.6908097,-75.36914209999999
2016,DC,District of Columbia,38.8950092,-77.0365625
2016,FL,Alachua,29.675568,-82.36401090000001
2016,FL,Baker,30.314345899999996,-82.2847163
2016,FL,Bay,30.248169300000004,-85.6593633
2016,FL,Bradford,29.9715087,-82.1608653
2016,FL,Brevard,28.2446658,-80.728624
2016,FL,Broward,26.1598074,-80.4623642
2016,FL,Calhoun,30.3853734,-85.2223516
2016,FL,Charlotte,26.901326899999997,-81.91567990000001
2016,FL,Citrus,28.851285100000002,-82.51412090000001
2016,FL,Clay,29.9766524,-81.8470596
2016,FL,Collier,26.087964000000003,-81.3794941
2016,FL,Columbia,30.1935988,-82.6327488
2016,FL,Desoto,27.190253000000002,-81.82442320000001
2016,FL,Dixie,29.621400800000004,-83.17351
2016,FL,Duval,30.354007300000003,-81.66321090000001
2016,FL,Escambia,30.662588500000002,-87.3451089
2016,FL,Flagler,29.484441200000003,-81.2917415
2016,FL,Franklin,29.832314299999997,-84.8239118
2016,FL,Gadsden,30.5937346,-84.6389937
2016,FL,Gilchrist,29.7131619,-82.7975172
2016,FL,Glades,26.932812300000002,-81.1895983
2016,FL,Gulf,29.9665252,-85.21758890000001
2016,FL,Hamilton,30.5232289,-82.9763531
2016,FL,Hardee,27.485634899999997,-81.8196804
2016,FL,Hendry,26.597094,-81.1520667
2016,FL,Hernando,28.571015600000003,-82.46050679999999
2016,FL,Highlands,27.3513186,-81.36157170000001
2016,FL,Hillsborough,27.9184543,-82.3488057
2016,FL,Holmes,30.891867600000005,-85.81382070000001
2016,FL,Indian River,27.7041555,-80.58944220000001
2016,FL,Jackson,30.801386100000002,-85.2063186
2016,FL,Jefferson,30.394953100000002,-83.93265759999998
2016,FL,Lafayette,29.9978185,-83.2221527
2016,FL,Lake,28.7006859,-81.78994
2016,FL,Lee,26.599926500000002,-81.8823135
2016,FL,Leon,30.468306199999997,-84.2549068
2016,FL,Levy,29.3008632,-82.7824592
2016,FL,Liberty,30.250694300000003,-84.89559890000001
2016,FL,Madison,30.451435200000002,-83.45245240000001
2016,FL,Manatee,27.521393300000003,-82.38015659999999
2016,FL,Marion,29.218245399999997,-82.0626948
2016,FL,Martin,27.067371100000003,-80.3994412
2016,FL,Miami-Dade,25.6364246,-80.4989467
2016,FL,Monroe,25.0405135,-80.8337157
2016,FL,Nassau,30.662432899999995,-81.7707334
2016,FL,Okaloosa,30.6765961,-86.6037748
2016,FL,Okeechobee,27.3923408,-80.8873655
2016,FL,Orange,28.495156,-81.3111658
2016,FL,Osceola,28.0443842,-81.1437541
2016,FL,Palm Beach,26.627979800000002,-80.44941740000002
2016,FL,Pasco,28.299618300000002,-82.4522702
2016,FL,Pinellas,27.8778904,-82.7329309
2016,FL,Polk,27.9448537,-81.72687890000002
2016,FL,Putnam,29.626615500000003,-81.72305490000001
2016,FL,St. Johns,29.9032284,-81.4145468
2016,FL,St. Lucie,27.3900897,-80.457904
2016,FL,Santa Rosa,30.696450199999997,-87.00975240000001
2016,FL,Sarasota,27.3364347,-82.5306527
2016,FL,Seminole,28.722582899999995,-81.23536829999999
2016,FL,Sumter,28.6689748,-82.076402
2016,FL,Suwannee,30.210119199999998,-82.9873377
2016,FL,Taylor,30.0926733,-83.6377926
2016,FL,Union,30.044303999999997,-82.39544790000001
2016,FL,Volusia,29.0533409,-81.13107609999999
2016,FL,Wakulla,30.1480038,-84.3543512
2016,FL,Walton,30.6204939,-86.19126779999999
2016,FL,Washington,30.6009343,-85.6762025
2016,GA,Appling,31.7771435,-82.2996274
2016,GA,Atkinson,31.3030105,-82.88393620000001
2016,GA,Bacon,31.5555512,-82.4442559
2016,GA,Baker,31.3439196,-84.4555346
2016,GA,Baldwin,33.086939799999996,-83.26332159999998
2016,GA,Banks,34.3378598,-83.4970026
2016,GA,Barrow,33.9848611,-83.69964820000001
2016,GA,Bartow,34.2394683,-84.84069840000001
2016,GA,Ben Hill,31.7462726,-83.23558790000001
2016,GA,Berrien,31.2561376,-83.2443709
2016,GA,Bibb,32.8095879,-83.694562
2016,GA,Bleckley,32.430531099999996,-83.3311795
2016,GA,Brantley,31.1928547,-81.9943569
2016,GA,Brooks,30.8336559,-83.5958387
2016,GA,Bryan,32.003488899999994,-81.4241017
2016,GA,Bulloch,32.384633799999996,-81.74483199999999
2016,GA,Burke,33.0482247,-81.9575983
2016,GA,Butts,33.282508299999996,-83.9548161
2016,GA,Calhoun,31.531178399999998,-84.614328
2016,GA,Camden,30.9298212,-81.6225075
2016,GA,Candler,32.4146577,-82.0930776
2016,GA,Carroll,33.558800500000004,-85.0641272
2016,GA,Catoosa,34.891113700000005,-85.131315
2016,GA,Charlton,30.877538800000004,-82.11858470000001
2016,GA,Chatham,31.9668887,-81.0626008
2016,GA,Chattahoochee,32.3320278,-84.79397990000001
2016,GA,Chattooga,34.462093100000004,-85.3660518
2016,GA,Cherokee,34.239126500000005,-84.4720272
2016,GA,Clarke,33.9458693,-83.3557816
2016,GA,Clay,31.573818100000004,-84.9800814
2016,GA,Clayton,33.5204959,-84.3591713
2016,GA,Clinch,30.893878100000002,-82.6923467
2016,GA,Cobb,33.9373948,-84.57320059999999
2016,GA,Coffee,31.5301809,-82.8405691
2016,GA,Colquitt,31.1803601,-83.7696152
2016,GA,Columbia,33.5313102,-82.25639790000001
2016,GA,Cook,31.145511499999998,-83.4331569
2016,GA,Coweta,33.3500656,-84.75457340000001
2016,GA,Crawford,32.721267499999996,-83.9825337
2016,GA,Crisp,31.915226500000003,-83.77776999999999
2016,GA,Dade,34.8722084,-85.4998791
2016,GA,Dawson,34.407708500000005,-84.1356771
2016,GA,Decatur,33.7737582,-84.29606899999999
2016,GA,DeKalb,33.75756129999999,-84.21865079999999
2016,GA,Dodge,32.150651399999994,-83.1520134
2016,GA,Dooly,32.1542383,-83.82538170000001
2016,GA,Dougherty,31.5426984,-84.19608290000001
2016,GA,Douglas,33.6995565,-84.7622973
2016,GA,Early,31.3466656,-84.93508940000001
2016,GA,Echols,30.696802500000004,-82.9078762
2016,GA,Effingham,32.3419626,-81.338687
2016,GA,Elbert,34.119431799999994,-82.8408412
2016,GA,Emanuel,32.6078163,-82.2922815
2016,GA,Evans,32.1613648,-81.8980725
2016,GA,Fannin,34.886795500000005,-84.2715585
2016,GA,Fayette,33.3899269,-84.49537629999999
2016,GA,Floyd,34.2421984,-85.2229248
2016,GA,Forsyth,34.235309,-84.13356440000001
2016,GA,Franklin,34.36786420000001,-83.21565749999999
2016,GA,Fulton,34.0580391,-84.29612829999999
2016,GA,Gilmer,34.685978799999994,-84.452696
2016,GA,Glascock,33.2168832,-82.6112005
2016,GA,Glynn,31.2171726,-81.5012681
2016,GA,Gordon,34.5019651,-84.89863079999999
2016,GA,Grady,30.867067,-84.23229429999999
2016,GA,Greene,33.5492988,-83.1660939
2016,GA,Gwinnett,33.9566869,-84.02274670000001
2016,GA,Habersham,34.6270741,-83.5016755
2016,GA,Hall,34.2905901,-83.81940279999999
2016,GA,Hancock,32.859614,-83.71974200000001
2016,GA,Haralson,33.7812701,-85.2001291
2016,GA,Harris,32.7251788,-84.9104641
2016,GA,Hart,34.3410525,-82.9503277
2016,GA,Heard,33.2786225,-85.113782
2016,GA,Henry,33.4519942,-84.13677709999999
2016,GA,Houston,32.465975199999995,-83.631394
2016,GA,Irwin,31.573010800000002,-83.2624513
2016,GA,Jackson,34.1282559,-83.5753386
2016,GA,Jasper,33.3254635,-83.6868559
2016,GA,Jeff Davis,31.774687,-82.68007320000001
2016,GA,Jefferson,33.0380388,-82.436141
2016,GA,Jenkins,32.7793141,-81.9613566
2016,GA,Johnson,32.6938608,-82.63748709999999
2016,GA,Jones,31.6338288,-81.4801073
2016,GA,Lamar,33.0649401,-84.14459520000001
2016,GA,Lanier,31.029016,-83.0768357
2016,GA,Laurens,32.4239975,-82.9388938
2016,GA,Lee,31.7620158,-84.13462120000001
2016,GA,Liberty,31.803163199999997,-81.483441
2016,GA,Lincoln,33.787667299999995,-82.4508165
2016,GA,Long,31.7704898,-81.753725
2016,GA,Lowndes,30.8195619,-83.2628255
2016,GA,Lumpkin,34.5546076,-83.9926806
2016,GA,McDuffie,33.4631845,-82.4830204
2016,GA,McIntosh,31.4979689,-81.3921575
2016,GA,Macon,32.8406946,-83.6324022
2016,GA,Madison,33.595681400000004,-83.46794399999999
2016,GA,Marion,32.347326300000006,-84.5282597
2016,GA,Meriwether,33.0373582,-84.6717803
2016,GA,Miller,31.1591063,-84.737836
2016,GA,Mitchell,33.2198688,-82.7031896
2016,GA,Monroe,33.0142344,-83.9044159
2016,GA,Montgomery,32.0839135,-82.539273
2016,GA,Morgan,33.579319299999995,-83.5051522
2016,GA,Murray,34.785186100000004,-84.7352262
2016,GA,Muscogee,32.4840651,-84.8502167
2016,GA,Newton,33.5715512,-83.8446101
2016,GA,Oconee,33.829578999999995,-83.42759179999999
2016,GA,Oglethorpe,33.8702684,-83.1049381
2016,GA,Paulding,33.8908526,-84.85691609999999
2016,GA,Peach,32.5543462,-83.8350733
2016,GA,Pickens,34.4630619,-84.4682402
2016,GA,Pierce,31.3430068,-82.2352189
2016,GA,Pike,33.081484,-84.39694809999999
2016,GA,Polk,33.9981581,-85.1567475
2016,GA,Pulaski,32.2330518,-83.46744040000002
2016,GA,Putnam,33.323150399999996,-83.3414172
2016,GA,Quitman,31.8769847,-85.0154412
2016,GA,Rabun,34.8796123,-83.42513570000001
2016,GA,Randolph,31.7620266,-84.7468429
2016,GA,Richmond,-26.181666699999997,28.016111100000003
2016,GA,Rockdale,33.6430283,-84.0322064
2016,GA,Schley,32.2478949,-84.3175516
2016,GA,Screven,32.7623379,-81.6272037
2016,GA,Seminole,30.951849,-84.8789094
2016,GA,Spalding,33.2591296,-84.2770865
2016,GA,Stephens,34.551190000000005,-83.2976462
2016,GA,Stewart,32.0732743,-84.8483149
2016,GA,Sumter,32.048507199999996,-84.1862464
2016,GA,Talbot,32.6984691,-84.505404
2016,GA,Taliaferro,33.58203820000001,-82.90436609999999
2016,GA,Tattnall,32.0252793,-82.0580692
2016,GA,Taylor,32.556921,-84.23951540000002
2016,GA,Telfair,31.9182328,-82.9339377
2016,GA,Terrell,31.7615999,-84.4410234
2016,GA,Thomas,30.868625899999998,-83.9471866
2016,GA,Tift,31.752049,54.217422
2016,GA,Toombs,32.129683899999996,-82.3299928
2016,GA,Towns,34.8971655,-83.7182775
2016,GA,Treutlen,32.396097999999995,-82.5666186
2016,GA,Troup,33.0237625,-85.0254022
2016,GA,Turner,31.7031592,-83.62144079999999
2016,GA,Twiggs,32.6467914,-83.4351636
2016,GA,Union,34.8180274,-83.99039690000001
2016,GA,Upson,32.864106199999995,-84.2904968
2016,GA,Walker,34.7418605,-85.3209686
2016,GA,Walton,33.762884,-83.740416
2016,GA,Ware,31.1727229,-82.4829338
2016,GA,Warren,33.4120461,-82.694643
2016,GA,Washington,32.9619979,-82.7748026
2016,GA,Wayne,31.5675304,-81.9131554
2016,GA,Webster,32.050618,-84.5473105
2016,GA,Wheeler,32.112996,-82.7567324
2016,GA,White,34.6322605,-83.75960409999999
2016,GA,Whitfield,34.796928799999996,-84.9745026
2016,GA,Wilcox,31.960784000000004,-83.4379708
2016,GA,Wilkes,33.7898432,-82.7385978
