year,state_po,county,latitude,longitude
2016,AR,Izard,36.0832532,-91.8894787
2016,AR,Jackson,35.5770886,-91.196742
2016,AR,Jefferson,34.2711667,-91.9248307
2016,AR,Johnson,35.5600697,-93.4550108
2016,AR,Lafayette,33.1821484,-93.5972459
2016,AR,Lawrence,36.0078212,-91.1655476
2016,AR,Lee,34.7836833,-90.7759619
2016,AR,Lincoln,33.9359663,-91.7713274
2016,AR,Little River,33.6968793,-94.2065398
2016,AR,Logan,35.2255171,-93.7233321
2016,AR,Lonoke,34.7414404,-91.862792
2016,AR,Madison,35.9728095,-93.7589024
2016,AR,Marion,39.5128606,-80.2258567
2016,AR,Miller,33.2766729,-93.9214795
2016,AR,Mississippi,35.7547987,-90.0875933
2016,AR,Monroe,34.6778982,-91.2289578
2016,AR,Montgomery,34.5218805,-93.6508234
2016,AR,Nevada,33.6413476,-93.3055491
2016,AR,Newton,35.918468,-93.2273047
2016,AR,Ouachita,33.5680929,-92.9355875
2016,AR,Perry,34.9616474,-92.8757514
2016,AR,Phillips,34.4427373,-90.8331287
2016,AR,Pike,34.1435885,-93.6428966
2016,AR,Poinsett,35.5730183,-90.6717121
2016,AR,Polk,34.4995799,-94.2397116
2016,AR,Pope,35.453867,-93.0498623
2016,AR,Prairie,34.8105247,-91.5751148
2016,AR,Pulaski,34.7550166,-92.3003472
2016,AR,Randolph,36.3412315,-91.0387017
2016,AR,St. Francis,35.0153956,-90.7263194
2016,AR,Saline,34.6021249,-92.6542869
2016,AR,Scott,34.8469384,-94.0431714
2016,AR,Searcy,35.9018987,-92.7098744
2016,AR,Sebastian,35.1770785,-94.2654285
2016,AR,Sevier,33.9867858,-94.243888
2016,AR,Sharp,36.1344424,-91.4930274
2016,AR,Stone,35.8317159,-92.1747633
2016,AR,Union,33.1637366,-92.6171029
2016,AR,Van Buren,35.5759086,-92.4916144
2016,AR,Washington,35.9672625,-94.2280656
2016,AR,White,35.2463042,-91.7169687
2016,AR,Woodruff,35.1714574,-91.2229851
2016,AR,Yell,34.9906072,-93.4283105
2016,CA,Alameda,37.6090291,-121.899142
2016,CA,Alpine,38.5893934,-119.8345013
2016,CA,Amador,38.449089,-120.5911018
2016,CA,Butte,39.6519275,-121.5858444
2016,CA,Calaveras,38.2558181,-120.4981492
2016,CA,Colusa,39.1465578,-122.2209563
2016,CA,Contra Costa,37.9034806,-121.9175345
2016,CA,Del Norte,41.7261767,-123.91328
2016,CA,El Dorado,38.7574137,-120.5276129
2016,CA,Fresno,36.6713502,-119.8155355
2016,CA,Glenn,39.5912766,-122.3778662
2016,CA,Humboldt,40.5997415,-123.8997734
2016,CA,Imperial,33.0305487,-115.3595666
2016,CA,Inyo,36.5595325,-117.4074712
2016,CA,Kern,35.3145701,-118.7538222
2016,CA,Kings,36.0784807,-119.7956342
2016,CA,Lake,10000.0,10000.0
2016,CA,Lassen,40.7685579,-120.730998
2016,CA,Los Angeles,34.3155072,-118.2096814
2016,CA,Madera,37.1716264,-119.7737991
2016,CA,Marin,38.0409144,-122.6199638
2016,CA,Mariposa,37.570148,-119.9036592
2016,CA,Mendocino,39.3176491,-123.4126399
2016,CA,Merced,37.1641544,-120.7678602
2016,CA,Modoc,41.5450487,-120.7435998
2016,CA,Mono,37.9533927,-118.9398758
2016,CA,Monterey,36.2231079,-121.3877428
2016,CA,Napa,38.4898675,-122.3218414
2016,CA,Nevada,39.3540335,-120.8089843
2016,CA,Orange,33.7500378,-117.8704931
2016,CA,Placer,39.1012064,-120.7650606
2016,CA,Plumas,39.9430988,-120.8059521
2016,CA,Riverside,33.7219991,-116.0372472
2016,CA,Sacramento,38.4732259,-121.2980707
2016,CA,San Benito,36.6248089,-121.1177379
2016,CA,San Bernardino,34.8253019,-116.0833144
2016,CA,San Diego,32.9637838,-116.7706277
2016,CA,San Francisco,37.1023958,-105.3481579
2016,CA,San Joaquin,37.9372901,-121.2773719
2016,CA,San Luis Obispo,35.3540209,-120.3757163
2016,CA,San Mateo,37.496904,-122.3330573
2016,CA,Santa Barbara,34.7136533,-119.9858232
2016,CA,Santa Clara,37.2333253,-121.6846349
2016,CA,Santa Cruz,37.050096,-121.9905908
2016,CA,Shasta,40.7965121,-121.9979194
2016,CA,Sierra,39.5849065,-120.5305731
2016,CA,Siskiyou,41.5007223,-122.544354147521
2016,CA,Solano,38.2218938,-121.9163555
2016,CA,Sonoma,38.5110803,-122.8473388
2016,CA,Stanislaus,37.5500871,-121.0501425
2016,CA,Sutter,38.9509675,-121.697088
2016,CA,Tehama,40.1251334,-122.2015529
2016,CA,Trinity,40.6053256,-123.171268
2016,CA,Tulare,36.2516475,-118.852583
2016,CA,Tuolumne,38.056944,-119.9919351
2016,CA,Ventura,34.4458248,-119.0779359
2016,CA,Yolo,38.7184542,-121.9059001
2016,CA,Yuba,39.2839755,-121.3556818
2016,CO,Adams,39.8714085,-104.2701374
2016,CO,Alamosa,37.5780995,-105.7890452
2016,CO,Arapahoe,39.6416781,-104.3628567
2016,CO,Archuleta,37.1995993,-107.0842479
2016,CO,Baca,37.3147687,-102.5770885
2016,CO,Bent,37.9421152,-103.0964287
2016,CO,Boulder,40.102555,-105.3632079
2016,CO,Broomfield,39.9379892,-105.0587294
2016,CO,Chaffee,38.7413025,-106.1825012
2016,CO,Cheyenne,38.8307233,-102.6177692
2016,CO,Clear Creek,39.6754591,-105.6435349
2016,CO,Conejos,37.1851939,-106.1655431
2016,CO,Costilla,37.2367948,-105.4182008
2016,CO,Crowley,38.3394806,-103.8263042
2016,CO,Custer,38.1072962,-105.3543375
2016,CO,Delta,38.8368777,-107.8568294
2016,CO,Denver,39.7348381,-104.9653271
2016,CO,Dolores,37.7524811,-108.4596087
2016,CO,Douglas,39.3420437,-104.9468945
2016,CO,Eagle,39.6161124,-106.7172844
2016,CO,Elbert,39.3138822,-104.0868973
2016,CO,El Paso,38.8287435,-104.5253456
2016,CO,Fremont,38.4692006,-105.4328622
2016,CO,Garfield,39.5462048,-107.8776144
2016,CO,Gilpin,39.8586654,-105.5025219
2016,CO,Grand,40.0990074,-106.1366966
2016,CO,Gunnison,38.6476702,-107.0603126
2016,CO,Hinsdale,37.813681,-107.3304179
2016,CO,Huerfano,37.7013983,-105.0218531
2016,CO,Jackson,40.6531945,-106.3447246
2016,CO,Jefferson,39.5699803,-105.2561919
2016,CO,Kiowa,38.4411214,-102.7628476
2016,CO,Kit Carson,39.3080613,-102.62075
2016,CO,Lake,39.2056525,-106.342801
2016,CO,La Plata,37.2889732,-107.8539029
2016,CO,Larimer,40.6810174,-105.4726907
2016,CO,Las Animas,37.3096626,-104.0591427
2016,CO,Lincoln,38.9208296,-103.4885462
2016,CO,Logan,40.7250975,-103.1221379
2016,CO,Mesa,39.0589084,-108.565996
2016,CO,Mineral,37.6584133,-106.9311267
2016,CO,Moffat,40.6083135,-108.252345
2016,CO,Montezuma,37.3476546,-108.6260849
2016,CO,Montrose,38.4375391,-108.2403855
2016,CO,Morgan,40.2407621,-103.8225695
2016,CO,Otero,37.8872079,-103.7415268
2016,CO,Ouray,38.146044,-107.7414887
2016,CO,Park,39.1089299,-105.7561639
2016,CO,Phillips,40.5888329,-102.3701723
2016,CO,Pitkin,39.2037774,-106.8695332
2016,CO,Prowers,37.9455797,-102.4130793
2016,CO,Pueblo,38.187635,-104.5350145
2016,CO,Rio Blanco,39.9847294,-108.1807779
2016,CO,Rio Grande,37.5668223,-106.3832155
2016,CO,Routt,40.4514373,-106.9724072
2016,CO,Saguache,38.0945348,-106.3563372
2016,CO,San Juan,37.7633081,-107.6495508
2016,CO,San Miguel,37.96345975,-108.411848160853
2016,CO,Sedgwick,40.8698595,-102.3777262
2016,CO,Summit,39.6070951,-106.0636654
2016,CO,Teller,38.889575,-105.1797307
2016,CO,Washington,39.9017011,-103.1521676
2016,CO,Weld,40.5632344,-104.4835287
2016,CO,Yuma,40.0163487,-102.458253
2016,CT,Fairfield,39.7886111,-82.6418883
2016,CT,Hartford,41.7923478,-72.722324
2016,CT,Litchfield,41.767249,-73.2543049
2016,CT,Middlesex,41.4510811,-72.5528113
2016,CT,New Haven,41.4082,-72.9330283
2016,CT,New London,41.4915013,-72.1237666
2016,CT,Tolland,41.818446,-72.3562252
2016,CT,Windham,41.8208345,-72.0051201
2016,DE,Kent,39.1156908,-75.4841394
2016,DE,New Castle,39.6159851,-75.662956
2016,DE,Sussex,38.6908097,-75.3691421
2016,DC,District of Columbia,10000.0,10000.0
2016,FL,Alachua,29.675568,-82.3640109
2016,FL,Baker,30.3143459,-82.2847163
2016,FL,Bay,30.2481693,-85.6593633
2016,FL,Bradford,29.9715087,-82.1608653
2016,FL,Brevard,28.2446658,-80.728624
2016,FL,Broward,26.1598074,-80.4623642
2016,FL,Calhoun,30.3853734,-85.2223516
2016,FL,Charlotte,26.9013269,-81.9156799
2016,FL,Citrus,28.8512851,-82.5141209
2016,FL,Clay,29.9766524,-81.8470596
2016,FL,Collier,26.087964,-81.3794941
2016,FL,Columbia,30.1935988,-82.6327488
2016,FL,Desoto,27.190253,-81.8244232
2016,FL,Dixie,29.6214008,-83.17351
2016,FL,Duval,30.3540073,-81.6632109
2016,FL,Escambia,30.6625885,-87.3451089
2016,FL,Flagler,29.4844412,-81.2917415
2016,FL,Franklin,29.8323143,-84.8239118
2016,FL,Gadsden,30.5937346,-84.6389937
2016,FL,Gilchrist,29.7131619,-82.7975172
2016,FL,Glades,26.9328123,-81.1895983
2016,FL,Gulf,29.9665252,-85.2175889
2016,FL,Hamilton,30.5232289,-82.9763531
2016,FL,Hardee,27.4856349,-81.8196804
2016,FL,Hendry,26.597094,-81.1520667
2016,FL,Hernando,28.5710156,-82.4605068
2016,FL,Highlands,27.3513186,-81.3615717
2016,FL,Hillsborough,27.9184543,-82.3488057
2016,FL,Holmes,30.8918676,-85.8138207
2016,FL,Indian River,27.7041555,-80.5894422
2016,FL,Jackson,30.8013861,-85.2063186
2016,FL,Jefferson,30.3949531,-83.9326576
2016,FL,Lafayette,29.9978185,-83.2221527
2016,FL,Lake,28.7006859,-81.78994
2016,FL,Lee,26.5999265,-81.8823135
2016,FL,Leon,30.4683062,-84.2549068
2016,FL,Levy,29.3008632,-82.7824592
2016,FL,Liberty,30.2506943,-84.8955989
2016,FL,Madison,30.4514352,-83.4524524
2016,FL,Manatee,27.5213933,-82.3801566
2016,FL,Marion,29.2182454,-82.0626948
2016,FL,Martin,27.0673711,-80.3994412
2016,FL,Miami-Dade,25.6364246,-80.4989467
2016,FL,Monroe,25.0405135,-80.8337157
2016,FL,Nassau,30.6624329,-81.7707334
2016,FL,Okaloosa,30.6765961,-86.6037748
2016,FL,Okeechobee,27.3923408,-80.8873655
2016,FL,Orange,28.495156,-81.3111658
2016,FL,Osceola,28.0443842,-81.1437541
2016,FL,Palm Beach,26.6279798,-80.4494174
2016,FL,Pasco,28.2996183,-82.4522702
2016,FL,Pinellas,27.8778904,-82.7329309
2016,FL,Polk,27.9448537,-81.7268789
2016,FL,Putnam,29.6266155,-81.7230549
2016,FL,St. Johns,29.9032284,-81.4145468
2016,FL,St. Lucie,27.3900897,-80.457904
2016,FL,Santa Rosa,30.6964502,-87.0097524
2016,FL,Sarasota,27.1813609,-82.3609195
2016,FL,Seminole,28.7225829,-81.2353683
2016,FL,Sumter,28.6689748,-82.076402
2016,FL,Suwannee,30.2101192,-82.9873377
2016,FL,Taylor,30.0926733,-83.6377926
2016,FL,Union,30.044304,-82.3954479
2016,FL,Volusia,29.0533409,-81.1310761
2016,FL,Wakulla,30.1480038,-84.3543512
2016,FL,Walton,30.6204939,-86.1912678
2016,FL,Washington,30.6009343,-85.6762025
2016,GA,Appling,31.7771435,-82.2996274
2016,GA,Atkinson,31.3030105,-82.8839362
2016,GA,Bacon,31.5555512,-82.4442559
2016,GA,Baker,31.3439196,-84.4555346
2016,GA,Baldwin,33.0869398,-83.2633216
2016,GA,Banks,34.3378598,-83.4970026
2016,GA,Barrow,33.9848611,-83.6996482
2016,GA,Bartow,34.2394683,-84.8406984
2016,GA,Ben Hill,31.7462726,-83.2355879
2016,GA,Berrien,31.2561376,-83.2443709
2016,GA,Bibb,32.8095879,-83.694562
2016,GA,Bleckley,32.4305311,-83.3311795
2016,GA,Brantley,31.1928547,-81.9943569
2016,GA,Brooks,30.8336559,-83.5958387
2016,GA,Bryan,32.0034889,-81.4241017
2016,GA,Bulloch,32.3846338,-81.744832
2016,GA,Burke,33.0482247,-81.9575983
2016,GA,Butts,33.2825083,-83.9548161
2016,GA,Calhoun,31.5311784,-84.614328
2016,GA,Camden,30.9298212,-81.6225075
2016,GA,Candler,32.4146577,-82.0930776
2016,GA,Carroll,33.5588005,-85.0641272
2016,GA,Catoosa,34.8911137,-85.131315
2016,GA,Charlton,30.8775388,-82.1185847
2016,GA,Chatham,31.9668887,-81.0626008
2016,GA,Chattahoochee,32.3320278,-84.7939799
2016,GA,Chattooga,34.4620931,-85.3660518
2016,GA,Cherokee,34.2391265,-84.4720272
2016,GA,Clarke,39.119728,-77.9926448
2016,GA,Clay,31.5738181,-84.9800814
2016,GA,Clayton,33.5204959,-84.3591713
2016,GA,Clinch,30.8938781,-82.6923467
2016,GA,Cobb,33.9373948,-84.5732006
2016,GA,Coffee,31.5301809,-82.8405691
2016,GA,Colquitt,31.1803601,-83.7696152
2016,GA,Columbia,33.5313102,-82.2563979
2016,GA,Cook,31.1455115,-83.4331569
2016,GA,Coweta,33.3500656,-84.7545734
2016,GA,Crawford,32.7212675,-83.9825337
2016,GA,Crisp,31.9152265,-83.77777
2016,GA,Dade,34.8722084,-85.4998791
2016,GA,Dawson,34.4077085,-84.1356771
2016,GA,Decatur,30.8736613,-84.5740953
2016,GA,DeKalb,33.7575613,-84.2186508
2016,GA,Dodge,32.1506514,-83.1520134
2016,GA,Dooly,32.1542383,-83.8253817
2016,GA,Dougherty,31.5426984,-84.1960829
2016,GA,Douglas,33.6995565,-84.7622973
2016,GA,Early,31.3466656,-84.9350894
2016,GA,Echols,30.6968025,-82.9078762
2016,GA,Effingham,32.3419626,-81.338687
2016,GA,Elbert,34.1194318,-82.8408412
2016,GA,Emanuel,32.6078163,-82.2922815
2016,GA,Evans,32.1613648,-81.8980725
2016,GA,Fannin,34.8867955,-84.2715585
2016,GA,Fayette,33.3899269,-84.4953763
2016,GA,Floyd,34.2421984,-85.2229248
2016,GA,Forsyth,34.235309,-84.1335644
2016,GA,Franklin,34.3678642,-83.2156575
2016,GA,Fulton,34.0580391,-84.2961283
2016,GA,Gilmer,34.6859788,-84.452696
2016,GA,Glascock,33.2168832,-82.6112005
2016,GA,Glynn,31.2171726,-81.5012681
2016,GA,Gordon,34.5019651,-84.8986308
2016,GA,Grady,30.867067,-84.2322943
2016,GA,Greene,33.5492988,-83.1660939
2016,GA,Gwinnett,33.9566869,-84.0227467
2016,GA,Habersham,34.6270741,-83.5016755
2016,GA,Hall,34.2905901,-83.8194028
2016,GA,Hancock,33.259656,-82.9988136955049
2016,GA,Haralson,33.7812701,-85.2001291
2016,GA,Harris,32.7251788,-84.9104641
2016,GA,Hart,34.3410525,-82.9503277
2016,GA,Heard,33.2786225,-85.113782
2016,GA,Henry,33.4519942,-84.1367771
2016,GA,Houston,32.4659752,-83.631394
2016,GA,Irwin,31.5730108,-83.2624513
2016,GA,Jackson,34.1282559,-83.5753386
2016,GA,Jasper,33.3254635,-83.6868559
2016,GA,Jeff Davis,31.774687,-82.6800732
2016,GA,Jefferson,33.0380388,-82.436141
2016,GA,Jenkins,32.7793141,-81.9613566
2016,GA,Johnson,32.6938608,-82.6374871
2016,GA,Jones,33.01376735,-83.5568549391459
2016,GA,Lamar,33.0649401,-84.1445952
2016,GA,Lanier,31.029016,-83.0768357
2016,GA,Laurens,32.4239975,-82.9388938
2016,GA,Lee,31.7620158,-84.1346212
2016,GA,Liberty,31.8031632,-81.483441
2016,GA,Lincoln,33.7876673,-82.4508165
2016,GA,Long,31.7704898,-81.753725
2016,GA,Lowndes,30.8195619,-83.2628255
2016,GA,Lumpkin,34.5546076,-83.9926806
2016,GA,McDuffie,33.4631845,-82.4830204
2016,GA,McIntosh,31.4979689,-81.3921575
2016,GA,Macon,32.3421453,-84.0468847
2016,GA,Madison,34.1307533,-83.1817407
2016,GA,Marion,32.3473263,-84.5282597
2016,GA,Meriwether,33.0373582,-84.6717803
2016,GA,Miller,31.1591063,-84.737836
2016,GA,Mitchell,31.260569,-84.1796740364572
2016,GA,Monroe,33.0142344,-83.9044159
2016,GA,Montgomery,32.0839135,-82.539273
2016,GA,Morgan,33.5793193,-83.5051522
2016,GA,Murray,34.7851861,-84.7352262
2016,GA,Muscogee,32.4840651,-84.8502167
2016,GA,Newton,33.5715512,-83.8446101
2016,GA,Oconee,33.829579,-83.4275918
2016,GA,Oglethorpe,33.8702684,-83.1049381
2016,GA,Paulding,33.8908526,-84.8569161
2016,GA,Peach,32.5543462,-83.8350733
2016,GA,Pickens,34.4630619,-84.4682402
2016,GA,Pierce,31.3430068,-82.2352189
2016,GA,Pike,33.081484,-84.3969481
2016,GA,Polk,33.9981581,-85.1567475
2016,GA,Pulaski,32.2330518,-83.4674404
2016,GA,Putnam,33.3231504,-83.3414172
2016,GA,Quitman,31.8769847,-85.0154412
2016,GA,Rabun,34.8796123,-83.4251357
2016,GA,Randolph,31.7620266,-84.7468429
2016,GA,Richmond,33.385076,-82.092079585307
2016,GA,Rockdale,33.6430283,-84.0322064
2016,GA,Schley,32.2478949,-84.3175516
2016,GA,Screven,32.7623379,-81.6272037
2016,GA,Seminole,30.951849,-84.8789094
2016,GA,Spalding,33.2591296,-84.2770865
2016,GA,Stephens,34.55119,-83.2976462
2016,GA,Stewart,32.0732743,-84.8483149
2016,GA,Sumter,32.0485072,-84.1862464
2016,GA,Talbot,32.6984691,-84.505404
2016,GA,Taliaferro,33.5820382,-82.9043661
2016,GA,Tattnall,32.0252793,-82.0580692
2016,GA,Taylor,32.556921,-84.2395154
2016,GA,Telfair,31.9182328,-82.9339377
2016,GA,Terrell,31.7615999,-84.4410234
2016,GA,Thomas,30.8686259,-83.9471866
2016,GA,Tift,31.458826,-83.5179331258868
2016,GA,Toombs,32.1296839,-82.3299928
2016,GA,Towns,34.8971655,-83.7182775
2016,GA,Treutlen,32.396098,-82.5666186
2016,GA,Troup,33.0237625,-85.0254022
2016,GA,Turner,31.7031592,-83.6214408
2016,GA,Twiggs,32.6467914,-83.4351636
2016,GA,Union,34.8180274,-83.9903969
2016,GA,Upson,32.8641062,-84.2904968
2016,GA,Walker,34.7418605,-85.3209686
2016,GA,Walton,33.762884,-83.740416
2016,GA,Ware,31.1727229,-82.4829338
2016,GA,Warren,33.4120461,-82.694643
2016,GA,Washington,32.9619979,-82.7748026
2016,GA,Wayne,31.5675304,-81.9131554
2016,GA,Webster,32.050618,-84.5473105
2016,GA,Wheeler,32.112996,-82.7567324
2016,GA,White,34.6322605,-83.7596041
2016,GA,Whitfield,34.7969288,-84.9745026
2016,GA,Wilcox,31.960784,-83.4379708
2016,GA,Wilkes,33.7898432,-82.7385978
2016,GA,Wilkinson,32.7924994,-83.1623561
2016,GA,Worth,31.524179,-83.8712801
2016,HI,Hawaii,19.6273325,-155.5645619
2016,HI,Honolulu,21.468151,-157.960511
2016,HI,Kauai,22.0603342,-159.503094
2016,HI,Maui,20.7580586,-156.3105232
2016,ID,Ada,43.4136539,-116.2367421
2016,ID,Adams,44.8677448,-116.4572399
2016,ID,Bannock,42.6936188,-112.2506044
2016,ID,Bear Lake,42.2172123,-111.3198808
2016,ID,Benewah,47.2162961,-116.6654616
2016,ID,Bingham,43.1881598,-112.3598354
2016,ID,Blaine,43.3336455,-113.8808311
2016,ID,Boise,43.9873519,-115.7390188
2016,ID,Bonner,48.2663565,-116.5952716
2016,ID,Bonneville,43.3993844,-111.4752257
2016,ID,Boundary,48.7846346,-116.4339511
2016,ID,Butte,43.6989304,-113.2210324
2016,ID,Camas,43.4064019,-114.8070143
2016,ID,Canyon,43.6435692,-116.7017144
2016,ID,Caribou,42.780196,-111.6052607
2016,ID,Cassia,42.2219306,-113.5777087
2016,ID,Clark,44.2761996,-112.361997
2016,ID,Clearwater,46.7108188,-115.658248
2016,ID,Custer,44.2339362,-114.2286662
2016,ID,Elmore,43.3073766,-115.5411027
2016,ID,Franklin,42.1093652,-111.8203389
2016,ID,Fremont,44.2309391,-111.4218314
2016,ID,Gem,44.0123019,-116.3846609
2016,ID,Gooding,43.0031041,-114.8286924
2016,ID,Idaho,45.7680684,-115.5160723
2016,ID,Jefferson,43.8010248,-112.3498022
2016,ID,Jerome,42.702266,-114.2867043
